Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34740796,11/09/2016 09:59:00 AM,11/10/2016 12:00:00 PM,DSNY,Manhattan 04,Sanitation Condition,12 Dead Animals,Sidewalk,10001,,,,,9 AVENUE,WEST 26 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/10/2016 12:00:00 PM,04 MANHATTAN,MANHATTAN,984267,211939,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74840016262004,-73.99993864577306,"(40.74840016262004, -73.99993864577306)"
34741352,11/09/2016 09:59:27 AM,11/09/2016 03:05:06 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10014,35 CARMINE STREET,CARMINE STREET,BLEECKER STREET,BEDFORD STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 05:59:27 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 03:05:06 PM,02 MANHATTAN,MANHATTAN,983341,205263,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73007615252433,-74.00327974449019,"(40.73007615252433, -74.00327974449019)"
34741888,11/09/2016 09:59:59 AM,11/18/2016 03:38:45 PM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10032,439 WEST 162 STREET,WEST 162 STREET,JUMEL TERRACE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,11/18/2016 03:38:45 PM,12 MANHATTAN,MANHATTAN,1001182,243621,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83534247320098,-73.93881132895164,"(40.83534247320098, -73.93881132895164)"
34740078,11/09/2016 10:00:00 AM,11/09/2016 10:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10009,532 EAST   11 STREET,EAST   11 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,11/09/2016 10:00:00 AM,03 MANHATTAN,MANHATTAN,989539,204532,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72806820156238,-73.98091744107593,"(40.72806820156238, -73.98091744107593)"
34739594,11/09/2016 10:00:12 AM,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Commercial Building,10018,29 WEST 38 STREET,WEST 38 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Assigned,12/16/2016 10:00:12 AM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",11/09/2016 03:08:26 PM,05 MANHATTAN,MANHATTAN,988726,213048,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75144295498358,-73.98384505498753,"(40.75144295498358, -73.98384505498753)"
34743680,11/09/2016 10:00:36 AM,11/09/2016 10:55:46 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10039,2600 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,WEST 150 STREET,WEST 151 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 06:00:36 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 10:55:46 AM,10 MANHATTAN,MANHATTAN,1001762,239820,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82490868908109,-73.9367252542273,"(40.82490868908109, -73.9367252542273)"
34744222,11/09/2016 10:02:00 AM,11/10/2016 01:30:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,,,,,,E 37 ST,FDR DR,INTERSECTION,,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,11/10/2016 01:30:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34743303,11/09/2016 10:03:00 AM,11/10/2016 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Sunken/Damaged/Raised (SB1),,10025,115 WEST   95 STREET,WEST   95 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",11/10/2016 11:00:00 AM,07 MANHATTAN,MANHATTAN,992911,228004,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7924901566346,-73.96872112405154,"(40.7924901566346, -73.96872112405154)"
34744858,11/09/2016 10:03:24 AM,11/09/2016 12:06:37 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Park/Playground,10011,,,,,WASHINGTON SQUARE SOUTH,THOMPSON STREET,INTERSECTION,NEW YORK,,N/A,Closed,11/09/2016 02:00:31 PM,The mobile outreach response team went to the location provided but could not find the individual that you reported.,11/09/2016 12:06:37 PM,02 MANHATTAN,MANHATTAN,984784,205340,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73028752927243,-73.99807327930364,"(40.73028752927243, -73.99807327930364)"
34740339,11/09/2016 10:03:49 AM,11/13/2016 02:12:52 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10029,331 EAST  109 STREET,EAST  109 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/13/2016 02:12:52 AM,11 MANHATTAN,MANHATTAN,1000819,227900,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.792193415993864,-73.94016194263209,"(40.792193415993864, -73.94016194263209)"
34743828,11/09/2016 10:04:00 AM,11/09/2016 12:00:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,AMSTERDAM AVE,159 ST W,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 12:00:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34744179,11/09/2016 10:04:37 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10158,605 3 AVENUE,3 AVENUE,EAST 39 STREET,EAST 40 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,12/25/2016 09:58:29 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/17/2016 08:41:14 AM,06 MANHATTAN,MANHATTAN,990988,212186,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.749075548327966,-73.97568182484197,"(40.749075548327966, -73.97568182484197)"
34739140,11/09/2016 10:05:00 AM,11/12/2016 12:00:00 PM,DSNY,Manhattan 06,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10017,845 2 AVENUE,2 AVENUE,EAST 45 STREET,EAST 46 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/12/2016 12:00:00 PM,06 MANHATTAN,MANHATTAN,992367,213216,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.751901479787236,-73.97070362087678,"(40.751901479787236, -73.97070362087678)"
34740154,11/09/2016 10:05:58 AM,11/21/2016 10:16:01 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10016,2 AVENUE,2 AVENUE,EAST 33 STREET,EAST 34 STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,11/29/2016 10:05:58 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",11/21/2016 10:16:01 AM,06 MANHATTAN,MANHATTAN,990868,210495,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74443426864489,-73.9761165818635,"(40.74443426864489, -73.9761165818635)"
34742513,11/09/2016 10:07:12 AM,11/09/2016 01:05:24 PM,DOF,Payment Operations,DOF Parking - Tax Exemption,Tax Exemption,Address,10002,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,11/14/2016 10:07:12 AM,See notes.,11/09/2016 01:05:24 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34741713,11/09/2016 10:08:17 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10158,605 3 AVENUE,3 AVENUE,EAST 39 STREET,EAST 40 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,12/25/2016 09:58:29 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/17/2016 09:18:55 AM,06 MANHATTAN,MANHATTAN,990988,212186,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.749075548327966,-73.97568182484197,"(40.749075548327966, -73.97568182484197)"
34739464,11/09/2016 10:11:08 AM,11/10/2016 02:27:09 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,106 RIVINGTON STREET,RIVINGTON STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 02:27:09 AM,03 MANHATTAN,MANHATTAN,987580,201583,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7199748658132,-73.98798691542007,"(40.7199748658132, -73.98798691542007)"
34743761,11/09/2016 10:11:09 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10036,,,,,10 AVENUE,WEST   46 STREET,INTERSECTION,NEW YORK,,N/A,Assigned,12/25/2016 09:26:26 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/17/2016 12:11:39 PM,04 MANHATTAN,MANHATTAN,986020,216961,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,Car Service,,,,,,,,,,40.76218409774632,-73.99361062023596,"(40.76218409774632, -73.99361062023596)"
34743465,11/09/2016 10:12:04 AM,11/21/2016 10:30:28 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10014,350 HUDSON STREET,HUDSON STREET,CHARLTON STREET,KING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/29/2016 10:12:04 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",11/21/2016 10:30:28 AM,02 MANHATTAN,MANHATTAN,982234,204342,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72754804937303,-74.00727361282912,"(40.72754804937303, -74.00727361282912)"
34738790,11/09/2016 10:12:15 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10024,174 WEST   89 STREET,WEST   89 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,991810,226814,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78922493751048,-73.97269868333066,"(40.78922493751048, -73.97269868333066)"
34745040,11/09/2016 10:15:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10075,EAST   78 STREET,EAST   78 STREET,5 AVENUE,MADISON AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Assigned,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/09/2016 12:45:00 PM,08 MANHATTAN,MANHATTAN,994379,221987,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77597353471275,-73.96342857004515,"(40.77597353471275, -73.96342857004515)"
34738889,11/09/2016 10:16:54 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10036,,,,,WEST   46 STREET,10 AVENUE,INTERSECTION,NEW YORK,,N/A,Assigned,12/25/2016 09:26:26 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/17/2016 12:12:49 PM,04 MANHATTAN,MANHATTAN,986020,216961,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76218409774632,-73.99361062023596,"(40.76218409774632, -73.99361062023596)"
34744240,11/09/2016 10:18:25 AM,11/09/2016 01:35:35 PM,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,10027,2236 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,WEST 131 STREET,WEST 132 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/24/2016 10:18:25 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.,11/09/2016 01:35:35 PM,10 MANHATTAN,MANHATTAN,999399,235543,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81317389919441,-73.94527295055204,"(40.81317389919441, -73.94527295055204)"
34744524,11/09/2016 10:18:59 AM,11/10/2016 08:09:48 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,67 LUDLOW STREET,LUDLOW STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 08:09:48 AM,03 MANHATTAN,MANHATTAN,987084,200619,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71732909035999,-73.98977665759692,"(40.71732909035999, -73.98977665759692)"
34743926,11/09/2016 10:19:00 AM,,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10007,200 CHAMBERS STREET,CHAMBERS STREET,GREENWICH ST,TRIBECA BRDG,,,ADDRESS,NEW YORK,,N/A,Open,,,,01 MANHATTAN,MANHATTAN,980866,200449,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71686228785121,-74.01220732125138,"(40.71686228785121, -74.01220732125138)"
34739187,11/09/2016 10:21:00 AM,11/12/2016 12:00:00 PM,DSNY,Manhattan 06,Derelict Bicycle,14B Derelict Bicycle,Street,10003,130 EAST   18 STREET,EAST   18 STREET,IRVING PLACE,3 AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,,11/12/2016 12:00:00 PM,06 MANHATTAN,MANHATTAN,987945,207542,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.736330722155344,-73.98666689384287,"(40.736330722155344, -73.98666689384287)"
34743150,11/09/2016 10:24:02 AM,11/21/2016 10:24:55 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10020,20 WEST 51 STREET,WEST 51 STREET,5 AVENUE,ROCKEFELLER PLAZA,,,ADDRESS,NEW YORK,,N/A,Closed,11/30/2016 10:24:02 AM,The Department of Transportation has completed the request or corrected the condition.,11/21/2016 10:24:55 AM,05 MANHATTAN,MANHATTAN,990473,215980,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.759489491662976,-73.97753700444022,"(40.759489491662976, -73.97753700444022)"
34738653,11/09/2016 10:27:17 AM,11/14/2016 09:23:58 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/14/2016 09:23:58 AM,04 MANHATTAN,MANHATTAN,987966,219503,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76916062655122,-73.98658450706913,"(40.76916062655122, -73.98658450706913)"
